,cycle_id,total_harvest(kg),total_seed,survival_rate(%),avg_pond_length,avg_pond_width,avg_pond_depth,long_cycle(day),total_feed(kg),avg_tray_number,avg_feed_remain%,count_fasting,total_mortal,avg_weight_mortal,avg_weight_sample
1355,21662,3198.2,2800,114.22,3.0,3.0,1.0,53,21.564,0.0,0.0,8.0,0.0,0.0,3.141666666666667
1356,21663,10290.1,9375,109.76,5.0,5.0,1.0,64,75.094,0.0,0.0,6.0,0.0,0.0,2.6783333333333332
1357,21680,90101.0,150000,60.07,53.0,25.0,2.0,136,3111.1,2.0,64.625,0.0,0.0,0.0,15.725999999999999
1358,21681,63312.0,150000,42.21,43.0,27.0,1.8,136,1956.6,2.0,66.0,0.0,0.0,0.0,16.317333333333334
1359,21684,13477.5,230826,5.84,50.0,34.2,2.0,61,671.0,0.0,0.0,5.0,60160.0,7.81,3.845
1360,21686,147914.92199999996,230826,64.08,50.0,34.2,2.0,124,4824.0,0.0,0.0,5.0,0.0,0.0,11.435714285714285
1361,21687,21025.62,228344,9.21,50.0,31.92,2.0,65,832.0,0.0,0.0,4.0,62160.0,10.82,4.5
1362,21688,34621.587999999996,230826,15.0,50.0,34.2,2.0,65,1202.0,0.0,0.0,20.0,66000.0,4.55,4.375
1363,21695,296725.41599999997,358834,82.69,60.0,45.1,2.0,136,10572.0,0.0,0.0,1.0,0.0,0.0,10.830666666666668
1364,21696,13134.821699999999,199652,6.58,50.0,30.0,2.0,65,937.0,0.0,0.0,5.0,28050.0,1.6,5.0600000000000005
1365,21697,29790.8,221236,13.47,50.0,33.6,2.0,65,1289.0,0.0,0.0,1.0,4995.0,10.0,8.059999999999999
1366,21698,163312.5456,210970,77.41,50.0,34.8,2.0,136,6569.0,0.0,0.0,4.0,0.0,0.0,12.247333333333334
1367,21699,171744.8248,248216,69.19,50.0,37.68,2.0,137,6353.0,0.0,0.0,3.0,0.0,0.0,9.783333333333333
1368,21700,14403.84,312968,4.6,60.0,39.3,2.0,54,1716.0,0.0,0.0,2.0,6940.0,10.05,3.5
1369,21701,99000.0,164606,60.14,50.0,21.66,2.0,65,1472.0,0.0,0.0,2.0,0.0,0.0,5.279999999999999
1370,21716,114224.22,110000,103.84,31.0,21.0,1.5,94,2533.8,2.0,0.0,19.0,331.0,137.49,13.288
1371,21728,41400.0,300000,13.8,140.0,30.0,1.0,120,3033.16,2.0,0.0,38.0,3.0,3.33,7.185714285714285
1372,21731,62100.0,75000,82.8,20.0,18.0,1.0,37,254.5,0.0,0.0,37.0,65.0,7.33,4.34
1373,21732,78750.0,75000,105.0,20.0,18.0,1.0,52,682.1,0.0,0.0,52.0,0.0,0.0,6.286666666666666
1374,21831,76450.0,75000,101.93,33.0,33.0,1.0,110,2137.1,1.0,21.20655737704918,115.0,0.0,0.0,9.9575
1375,21834,75000.0,80000,93.75,30.0,30.0,2.0,86,956.0,0.0,0.0,7.0,0.0,0.0,6.6
1376,21866,117370.0,144000,81.51,33.75,24.6,1.2,60,1509.0,2.0,0.0,60.0,2200.0,7.91,6.5
1377,21882,310900.0,300000,103.63,35.0,35.0,1.5,78,7202.0,0.0,0.0,1.0,0.0,0.0,12.5
1378,21892,21250.0,110000,19.32,27.0,25.0,1.5,89,735.2,0.0,0.0,15.0,0.0,0.0,20.0
1379,21907,110020.0,85000,129.44,30.0,25.0,1.4,79,1422.6,0.0,0.0,13.0,0.0,0.0,4.945
1380,21908,288000.0,200000,144.0,50.0,50.0,1.4,57,926.5,0.0,0.0,13.0,0.0,0.0,2.876666666666667
1381,21931,306600.0,600000,51.1,40.0,40.0,1.2,97,19468.0,2.0,0.0,2.0,0.0,0.0,14.3
1382,21939,48956.4,76000,64.42,20.0,30.0,12.0,123,2295.0,0.0,0.0,11.0,0.0,0.0,16.128
1383,21940,221334.2,100000,221.33,35.0,30.0,1.2,127,4013.6,0.0,0.0,11.0,0.0,0.0,17.309
1384,21944,203400.0,350000,58.11,42.0,43.0,0.8,70,10445.0,0.0,0.0,7.0,0.0,0.0,26.259999999999998
1385,21966,279000.0,290000,96.21,39.0,36.0,1.8,92,8747.0,0.0,0.0,4.0,0.0,0.0,18.009999999999998
1386,21967,147600.0,220000,67.09,40.0,25.0,1.8,68,3420.0,0.0,0.0,71.0,0.0,0.0,8.0
1387,21968,315000.0,500000,63.0,40.0,40.0,1.5,44,4365.0,0.0,0.0,42.0,0.0,0.0,7.779999999999999
1388,21970,477750.0,540000,88.47,40.0,40.0,2.0,73,9533.4,0.0,0.0,0.0,0.0,0.0,6.6
1389,21971,315900.0,280000,112.82,45.0,43.0,1.2,73,5428.4,0.0,0.0,0.0,0.0,0.0,12.5
1390,21983,157500.0,300000,52.5,36.0,38.0,1.5,71,4974.8,0.0,0.0,0.0,0.0,0.0,9.1
1391,21988,440500.0,400000,110.12,30.0,30.0,1.5,97,7683.8,0.0,0.0,0.0,0.0,0.0,10.0
1392,21995,203091.5,600000,33.85,110.0,75.0,2.0,119,12527.4,0.0,0.0,2.0,0.0,0.0,9.008333333333333
1393,22004,253000.0,600000,42.17,45.0,40.0,1.2,85,19620.0,0.0,0.0,15.0,0.0,0.0,17.759999999999998
1394,22005,300000.0,300000,100.0,50.0,50.0,2.5,8,764.0,0.0,0.0,8.0,0.0,0.0,0.0
1395,22007,161217.0,300000,53.74,40.0,30.0,1.3,59,12050.0,0.0,0.0,22.0,0.0,0.0,20.25
1396,22010,270000.0,500000,54.0,35.0,30.0,1.0,60,5711.0,0.0,0.0,15.0,0.0,0.0,7.5
1397,22023,74435.0,75000,99.25,30.0,14.5,1.5,103,1324.5,0.0,0.0,0.0,45.0,6.67,4.615
1398,22035,76500.0,150000,51.0,34.0,34.0,1.5,63,874.9,0.0,0.0,5.0,0.0,0.0,6.66
1399,22068,32500.0,125000,26.0,30.0,18.0,1.0,47,325.4,0.0,0.0,1.0,210.0,7.14,8.1
1400,22117,17500.0,30000,58.33,24.0,20.0,1.0,36,29.05,0.0,0.0,37.0,0.0,0.0,2.0
1401,22118,29700.0,40000,74.25,30.0,20.0,1.0,58,361.5,0.0,0.0,50.0,0.0,0.0,9.0
1402,22119,18650.0,40000,46.62,20.0,17.0,1.0,58,267.9,0.0,0.0,50.0,0.0,0.0,7.75
1403,22124,137990.0,120000,114.99,40.0,25.0,1.0,100,3512.1,2.0,0.0,0.0,0.0,0.0,13.335384615384616
1404,22130,56274.0,100000,56.27,37.5,18.5,1.2,70,1218.5,0.0,0.0,1.0,0.0,0.0,7.3
1405,22132,0.0,130000,0.0,40.0,25.0,1.0,37,480.8,2.0,0.0,0.0,0.0,0.0,0.02
1406,22133,168075.0,180000,93.38,40.0,30.0,1.5,99,3276.5,2.0,0.0,0.0,250.0,20.0,12.684000000000001
1407,22134,140625.6,150000,93.75,40.0,20.0,1.5,100,3489.5,2.0,0.0,3.0,2555.0,20.75,14.827142857142857
1408,22135,42000.0,200000,21.0,40.0,40.0,1.5,86,1102.0,0.0,0.0,6.0,0.0,0.0,9.899999999999999
1409,22173,94600.0,150000,63.07,34.0,34.0,1.5,72,1159.2,0.0,0.0,5.0,0.0,0.0,8.01
1410,22174,63640.0,50000,127.28,30.0,14.5,1.5,80,760.7,0.0,0.0,0.0,569.0,15.76,10.795
1411,22182,72000.0,44800,160.71,22.0,17.0,1.0,73,517.05,0.0,0.0,44.0,0.0,0.0,4.5
1412,22183,59500.0,150000,39.67,25.0,25.0,1.5,82,648.0,0.0,0.0,2.0,0.0,0.0,5.88
1413,22184,50400.0,150000,33.6,25.0,25.0,1.5,72,592.7,0.0,0.0,2.0,0.0,0.0,4.76
1414,22185,66000.0,170000,38.82,25.0,25.0,1.5,52,749.5,0.0,0.0,2.0,0.0,0.0,8.3
1415,22235,43978.399999999994,110000,39.98,30.0,26.0,1.3,107,1781.58,0.0,0.0,0.0,0.0,0.0,14.804545454545455
1416,22236,49533.649999999994,110000,45.03,30.0,26.0,1.3,107,1856.4,0.0,0.0,0.0,0.0,0.0,14.464545454545457
1417,22237,60137.9,110000,54.67,30.0,26.0,1.3,107,1972.6,0.0,0.0,0.0,0.0,0.0,17.542727272727273
1418,22262,86186.1,280416,30.74,60.0,34.52,2.0,53,1362.0,0.0,0.0,1.0,0.0,0.0,4.1
1419,22263,24582.0,277368,8.86,60.0,34.24,2.0,53,744.0,0.0,0.0,5.0,0.0,0.0,4.4
1420,22265,179815.112,350520,51.3,60.0,43.26,2.0,85,4072.5,0.0,0.0,1.0,4250.0,11.76,7.305
1421,22266,129755.115,225552,57.53,50.0,33.3,2.0,56,1406.0,0.0,0.0,3.0,0.0,0.0,4.25
1422,22267,123316.162,176784,69.76,50.0,26.26,2.0,108,4067.0,0.0,0.0,6.0,0.0,0.0,9.23090909090909
1423,22268,19104.3216,240792,7.93,50.0,35.5,2.0,53,830.0,0.0,0.0,7.0,9760.0,9.38,4.366666666666666
1424,22273,9100.0,25000,36.4,19.0,14.0,1.0,66,129.45,0.0,0.0,105.0,0.0,0.0,7.69
1425,22304,134880.0,165400,81.55,27.0,23.0,0.9,69,1174.7,0.0,0.0,41.0,0.0,0.0,5.3425
1426,22305,57000.0,112000,50.89,25.0,23.0,0.9,59,589.8,0.0,0.0,41.0,0.0,0.0,8.426666666666668
1427,22306,30000.0,50000,60.0,30.0,30.0,0.8,63,313.0,0.0,0.0,5.0,0.0,0.0,5.0
1428,22307,31500.0,75000,42.0,29.0,28.0,1.0,63,257.6,0.0,0.0,18.0,0.0,0.0,6.6
1429,22318,39144.3,50000,78.29,26.0,16.0,1.2,114,1348.1,1.0,0.0,10.0,311.0,222.24,13.51076923076923
1430,22325,26500.0,30000,88.33,18.0,13.0,1.5,30,53.0,0.0,0.0,31.0,0.0,0.0,1.88
1431,22329,37490.0,50000,74.98,20.0,18.0,1.0,67,545.5,0.0,0.0,37.0,72.0,35.26,6.425
1432,22330,60840.0,90000,67.6,20.0,18.0,1.4,60,392.45,0.0,0.0,35.0,0.0,0.0,3.94
1433,22354,554500.0,500000,110.9,24.0,36.0,2.0,74,10300.0,0.0,0.0,33.0,0.0,0.0,10.42
1434,22355,211280.0,360000,58.69,50.0,40.0,1.5,54,4768.0,2.0,16.5,33.0,0.0,0.0,7.5
1435,22369,20300.0,50000,40.6,22.0,42.0,1.0,63,230.1,0.0,0.0,6.0,0.0,0.0,7.1
1436,22445,32000.0,50000,64.0,30.0,20.0,1.1,57,391.8,0.0,0.0,44.0,0.0,0.0,6.25
1437,22446,58740.0,50000,117.48,25.0,20.0,1.3,74,742.3,0.0,0.0,7.0,0.0,0.0,11.23
1438,22447,455000.0,500000,91.0,40.0,40.0,1.6,48,9800.0,0.0,0.0,39.0,0.0,0.0,6.67
1439,22448,30600.0,75000,40.8,27.0,28.0,1.3,79,328.7,0.0,0.0,3.0,0.0,0.0,6.9
1440,22452,288846.0,500000,57.77,45.0,40.0,1.6,54,5742.0,0.0,0.0,0.0,3465.0,102.92,5.0
1441,22453,197600.0,250000,79.04,50.0,40.0,1.0,67,2688.7,0.0,0.0,12.0,0.0,0.0,7.0
1442,22456,1449557.15,1800000,80.53,63.25,47.43,2.0,114,32076.5,0.0,0.0,8.0,0.0,0.0,11.479444444444445
1443,22461,354000.0,225000,157.33,32.5,40.0,1.5,43,3781.0,0.0,0.0,0.0,330.0,35.38,9.51
1444,22479,15000.0,50000,30.0,42.0,42.0,1.0,58,270.0,0.0,0.0,4.0,0.0,0.0,6.6
1445,22500,90936.0,200000,45.47,42.0,29.0,1.2,115,1738.5,0.0,0.0,2.0,0.0,0.0,14.184999999999999
1446,22508,240784.0,208000,115.76,102.0,57.0,1.0,126,7685.415,0.0,0.0,1.0,0.0,0.0,15.774545454545455
1447,22510,144803.4,137000,105.7,72.0,57.0,1.0,126,5441.875,0.0,0.0,1.0,1350.0,40.0,17.235454545454544
1448,22522,39890.5,302049,13.21,64.0,48.2,1.25,41,1048.0,0.0,0.0,2.0,36768.0,24.05,3.55
1449,22526,65000.0,93000,69.89,25.0,20.0,1.3,61,547.1,0.0,0.0,1.0,0.0,0.0,7.69
1450,22532,39382.0,302049,13.04,64.59,47.59,1.25,47,1177.0,0.0,0.0,0.0,27136.0,62.31,3.3600000000000003
1451,22533,198156.0,375273,52.8,71.18,53.39,1.25,48,1623.0,0.0,0.0,0.0,0.0,0.0,3.0549999999999997
1452,22534,95160.0,216621,43.93,54.0,40.0,2.0,49,791.5,0.0,0.0,7.0,27860.0,15.92,3.24
1453,22535,2295.0,275000,0.83,63.25,47.43,1.25,44,803.5,0.0,0.0,9.0,69262.0,15.870000000000001,2.64
1454,22536,191061.0,302049,63.25,63.25,47.43,1.25,47,1273.7,0.0,0.0,41.0,0.0,0.0,3.5650000000000004
1455,22582,324000.0,300000,108.0,40.0,30.0,10.0,15,3025.0,0.0,0.0,14.0,0.0,0.0,0.0
1456,22590,300000.0,250000,120.0,20.0,30.0,1.2,54,4625.0,0.0,0.0,0.0,0.0,0.0,4.775
1457,22595,164000.0,250000,65.6,32.0,32.0,1.0,34,4628.0,0.0,0.0,16.0,0.0,0.0,15.6
1458,22612,12757.5,50000,25.52,18.0,20.0,1.0,70,263.1,1.0,4.040816326530612,69.0,12000.0,3.0,3.35
1459,22613,14400.0,50000,28.8,25.0,15.0,1.0,64,178.4,1.0,1.4666666666666666,63.0,8735.0,26.71,3.7375000000000003
1460,22623,239455.13,301320,79.47,50.0,44.64,1.2,97,3845.26,0.0,0.0,1.0,0.0,0.0,7.825714285714286
1461,22626,234060.89,298215,78.49,49.0,45.09,1.2,114,5265.9,0.0,0.0,0.0,0.0,0.0,11.26705882352941
1462,22636,158002.55000000002,252000,62.7,50.0,30.0,1.5,96,6352.7,1.0,0.0,4.0,0.0,0.0,21.96
1463,22650,15780.0,40000,39.45,20.0,14.0,1.0,64,271.7,0.0,0.0,7.0,0.0,0.0,7.415
1464,22651,35675.0,100000,35.68,35.0,20.0,1.0,67,624.9,0.0,0.0,2.0,0.0,0.0,9.09
1465,22688,36384.2,46000,79.1,24.0,17.0,1.0,96,1114.75,0.0,0.0,17.0,156.0,34.629999999999995,11.207272727272727
1466,22689,65272.5,60000,108.79,28.0,18.0,1.0,86,1155.35,0.0,0.0,17.0,230.0,17.14,7.36125
1467,22690,64400.0,50000,128.8,20.0,18.0,1.0,58,597.9,0.0,0.0,46.0,0.0,0.0,4.92
1468,22702,32000.0,100000,32.0,30.0,27.0,1.5,51,404.0,0.0,0.0,4.0,0.0,0.0,6.25
1469,22780,414702.6,160500,258.38,37.0,27.0,0.9,79,2552.0,0.0,0.0,78.0,0.0,0.0,10.308
1470,22802,88355.0,175000,50.49,32.0,32.0,1.0,35,4025.0,0.0,0.0,6.0,0.0,0.0,15.63
1471,22813,752840.0,985776,76.37,222.5,40.0,1.5,91,11692.0,0.0,0.0,1.0,0.0,0.0,9.05
1472,22815,108500.0,80000,135.62,30.0,20.0,1.0,70,987.0,0.0,0.0,0.0,0.0,0.0,7.92
1473,22845,66606.0,85000,78.36,31.0,30.0,1.0,59,812.867,1.0,0.0,4.0,3485.0,60.0,8.573333333333332
1474,22893,72150.0,85000,84.88,20.0,18.0,1.0,57,579.2,0.0,0.0,11.0,0.0,0.0,4.195
1475,22894,70152.0,94997,73.85,30.0,29.0,1.0,105,2135.1,0.0,0.0,1.0,0.0,0.0,11.28
1476,22895,61158.0,110830,55.18,32.0,31.25,8.0,64,867.0,0.0,0.0,2.0,1482.0,55.69,4.358
1477,22896,73552.9,110830,66.37,32.0,31.25,2.1,97,2130.0,0.0,0.0,1.0,216.0,22.82,9.549
1478,22898,54571.75,110830,49.24,32.0,31.25,2.1,97,2009.4,0.0,0.0,1.0,3823.0,131.77,12.094
1479,22899,92059.7,110830,83.06,32.0,31.25,2.1,105,2586.4,0.0,0.0,1.0,0.0,0.0,9.861
1480,22900,77042.3,110830,69.51,32.0,31.25,2.1,105,2073.8,0.0,0.0,1.0,0.0,0.0,9.040000000000001
1481,22901,81025.2,110830,73.11,32.0,31.25,2.1,105,2361.7,0.0,0.0,1.0,0.0,0.0,10.265
1482,22960,30394.0,100000,30.39,30.0,27.0,2.0,70,379.2,0.0,0.0,3.0,0.0,0.0,1.6
1483,22961,81544.98999999999,100000,81.54,30.0,27.0,2.0,81,1120.2,0.0,0.0,3.0,0.0,0.0,4.3
1484,22962,61578.36,100000,61.58,30.0,27.0,2.0,80,1200.2,0.0,0.0,2.0,0.0,0.0,5.8625
1485,22963,58813.759999999995,100000,58.81,30.0,27.0,2.0,70,635.0,0.0,0.0,3.0,0.0,0.0,3.55
1486,22964,36584.12,100000,36.58,30.0,27.0,2.0,81,730.7,0.0,0.0,3.0,0.0,0.0,5.013333333333333
1487,22965,40832.0,100000,40.83,30.0,27.0,2.0,81,925.7,0.0,0.0,2.0,0.0,0.0,3.85
1488,23025,42500.0,200000,21.25,34.5,29.0,1.0,116,2960.4,2.0,0.0,2.0,600.0,5.0,11.60909090909091
1489,23028,57500.0,50000,115.0,26.0,25.0,1.2,63,733.0,0.0,0.0,11.0,0.0,0.0,8.6
1490,23069,243800.0,280000,87.07,40.0,45.0,1.5,82,6213.5,0.0,0.0,70.0,3505.0,1.43,14.28
1491,23106,752840.0,985776,76.37,222.5,40.0,1.5,91,11934.0,0.0,0.0,0.0,0.0,0.0,9.05
1492,23108,243452.796,320860,75.88,60.0,40.84,2.0,134,7509.0,0.0,0.0,2.0,0.0,0.0,8.42
1493,23109,223687.31000000003,334010,66.97,60.0,42.5,2.0,134,7050.0,0.0,0.0,3.0,0.0,0.0,9.086666666666668
1494,23110,214110.225,281410,76.08,60.0,36.0,2.0,134,5935.0,0.0,0.0,7.0,0.0,0.0,8.75
1495,23111,76679.45999999999,284040,27.0,60.0,35.93,2.0,77,1992.0,0.0,0.0,2.0,5957.0,46.129999999999995,5.917142857142857
1496,23120,68275.02,199708,34.19,54.83,41.12,3.0,114,3386.5,1.0,15.315525876460768,13.0,4674.0,806.36,14.605333333333332
1497,23121,46973.6,199708,23.52,53.04,39.78,3.0,114,2694.5,1.0,15.584873949579832,6.0,5005.0,637.77,15.032
1498,23122,55802.159999999996,199708,27.94,51.9,38.92,3.0,114,2799.5,1.0,16.194957983193277,10.0,15258.0,844.67,13.284666666666668
1499,23123,28299.012,199708,14.17,50.99,38.24,3.0,84,1163.5,1.0,11.027638190954773,34.0,16773.0,281.67,7.602222222222222
1500,23124,264536.93,250700,105.52,38.0,38.0,2.0,106,6600.6,2.0,1.65,106.0,0.0,0.0,15.834
1501,23125,261209.18,257600,101.4,45.0,35.0,2.0,104,6166.9,2.0,8.25,104.0,0.0,0.0,15.116999999999999
1502,23127,296328.89,409400,72.38,45.0,41.0,2.0,108,7166.9,2.0,0.0,106.0,35700.0,42.07,17.087
1503,23128,277421.18,409400,67.76,46.0,40.0,2.0,107,7065.3,2.0,6.6,106.0,0.0,0.0,16.541
1504,23132,461685.42000000004,522100,88.43,51.0,48.0,2.0,107,9672.7,2.0,4.95,106.0,0.0,0.0,15.267000000000001
1505,23133,70060.0,75000,93.41,25.0,25.0,1.2,56,796.6,0.0,0.0,0.0,0.0,0.0,4.346666666666667
1506,23134,453811.27,496800,91.35,56.0,43.0,2.0,106,9714.8,2.0,4.95,106.0,0.0,0.0,15.318999999999999
1507,23185,8580.0,25000,34.32,75.0,15.0,1.5,85,143.5,0.0,0.0,54.0,0.0,0.0,8.6
1508,23191,378698.45,414000,91.47,45.0,40.0,2.0,104,8458.3,2.0,3.3,104.0,0.0,0.0,15.657999999999998
1509,23194,20634.239999999998,162435,12.7,32.0,32.0,1.2,71,1870.425,0.0,0.0,0.0,0.0,0.0,5.968333333333334
1510,23208,133385.16999999998,162435,82.12,32.0,32.0,1.2,115,3373.525,0.0,0.0,0.0,0.0,0.0,13.518571428571429
1511,23209,151941.38,162435,93.54,32.0,32.0,1.2,118,3475.425,0.0,0.0,0.0,0.0,0.0,11.118571428571428
1512,23211,126392.93,135915,92.99,30.0,27.74,1.2,115,2968.125,0.0,0.0,0.0,0.0,0.0,11.914615384615386
1513,23212,133935.57,162435,82.45,32.0,32.0,1.2,117,3426.025,0.0,0.0,0.0,0.0,0.0,11.892307692307693
1514,23213,139328.04,148699,93.7,32.0,32.0,1.2,115,3517.525,0.0,0.0,0.0,0.0,0.0,12.228461538461538
1515,23214,155266.07,162435,95.59,32.0,32.0,1.2,117,3639.125,0.0,0.0,0.0,0.0,0.0,11.613076923076923
1516,23215,156030.51,175695,88.81,32.48,34.0,1.2,117,3995.625,0.0,0.0,0.0,0.0,0.0,12.206153846153846
1517,23247,84770.0,75000,113.03,32.0,32.0,2.0,87,962.6,0.0,0.0,7.0,0.0,0.0,12.1
1518,23260,300000.0,650000,46.15,11.55,8.66,2.5,24,354.89,0.0,0.0,1.0,0.0,0.0,0.27
1519,23297,110700.0,250000,44.28,40.0,40.0,1.7,88,4241.95,0.0,0.0,0.0,0.0,0.0,14.133333333333333
1520,23316,140239.47,540302,25.96,60.0,36.2,2.0,113,4586.0,0.0,0.0,4.0,918.0,64.87,9.3475
1521,23317,18628.8606,160370,11.62,45.0,23.24,2.0,113,1556.0,0.0,0.0,15.0,0.0,0.0,17.345
1522,23318,49226.079,87584,56.2,40.0,20.48,2.0,129,1966.0,0.0,0.0,2.0,0.0,0.0,13.7
1523,23326,255093.30000000002,275000,92.76,70.71,70.71,1.5,157,10262.0,0.0,0.0,1.0,0.0,0.0,9.955
1524,23327,423604.80000000005,275000,154.04,70.71,70.71,1.5,169,11225.0,0.0,0.0,1.0,0.0,0.0,10.769583333333335
1525,23328,406165.5,275000,147.7,70.71,70.71,1.5,173,11545.0,0.0,0.0,1.0,0.0,0.0,12.135833333333332
1526,23329,418851.0,275000,152.31,70.71,70.71,1.5,169,12115.0,0.0,0.0,1.0,0.0,0.0,11.890869565217391
1527,23330,416262.0,275000,151.37,70.71,70.71,1.5,164,11821.0,0.0,0.0,1.0,0.0,0.0,12.62217391304348
1528,23331,336918.0,275000,122.52,70.71,70.71,1.5,165,10786.0,0.0,0.0,1.0,0.0,0.0,10.247272727272728
1529,23340,3599.5,4500,79.99,3.0,3.0,1.0,104,54.445,0.0,0.0,16.0,0.0,0.0,8.09
1530,23341,3753.5,4500,83.41,3.0,3.0,1.0,91,52.178,0.0,0.0,14.0,0.0,0.0,6.282500000000001
1531,23342,9947.75,12000,82.9,5.0,5.0,1.0,98,147.126,0.0,0.0,14.0,0.0,0.0,7.38
1532,23359,114358.4,300000,38.12,55.5,55.5,1.25,91,3328.5,0.0,0.0,64.0,0.0,0.0,9.61
1533,23360,31615.920000000002,300000,10.54,63.25,47.43,1.25,93,1390.0,0.0,0.0,6.0,0.0,0.0,21.0
1534,23361,310408.0,300000,103.47,63.25,47.43,1.25,83,4695.5,0.0,0.0,1.0,0.0,0.0,8.92
1535,23362,66285.75,300000,22.1,63.25,47.43,1.25,93,1968.5,0.0,0.0,11.0,0.0,0.0,12.9
1536,23371,898848.304,490000,183.44,54.0,39.0,1.2,90,9333.44,3.0,15.348837209302326,4.0,45.0,6.67,8.516153846153847
1537,23377,46710.0,25000,186.84,27.0,17.0,1.0,61,419.1,0.0,0.0,0.0,0.0,0.0,5.366
1538,23378,50050.0,25000,200.2,27.0,17.0,1.0,59,400.1,0.0,0.0,0.0,0.0,0.0,5.2
1539,23379,207996.42500000002,247072,84.18,47.61,35.71,1.7,100,5914.5,2.0,0.0,4.0,0.0,0.0,14.2075
1540,23380,141451.24,194128,72.86,47.61,35.71,1.7,78,2782.5,2.0,0.0,4.0,0.0,0.0,11.040000000000001
1541,23381,317856.875,405904,78.31,76.0,48.0,1.7,88,6520.0,2.0,0.0,2.0,2726.0,18.18,11.281666666666666
1542,23382,298985.409,317664,94.12,55.0,53.0,1.7,97,7091.5,2.0,0.0,4.0,0.0,0.0,12.892857142857142
1543,23435,305992.2,275000,111.27,70.71,70.71,1.5,137,8255.0,0.0,0.0,1.0,0.0,0.0,8.488333333333333
1544,23450,46407.4,150000,30.94,40.0,30.0,1.0,76,1720.0,0.0,0.0,3.0,0.0,0.0,19.23
1545,23451,39604.25,150000,26.4,40.0,30.0,1.0,75,1057.0,0.0,0.0,2.0,0.0,0.0,16.39
1546,23455,26667.0,150000,17.78,40.0,30.0,1.0,80,1129.0,0.0,0.0,2.0,0.0,0.0,22.22
1547,23529,35641.0,300000,11.88,63.25,47.43,1.25,74,1872.5,0.0,0.0,8.0,0.0,0.0,8.62
1548,23530,95057.2,300000,31.69,63.25,47.43,1.25,84,2075.0,0.0,0.0,5.0,0.0,0.0,10.5
1549,23531,19271.73,280000,6.88,61.1,45.83,1.25,74,1480.0,0.0,0.0,69.0,0.0,0.0,16.39
1550,23532,42188.0,220000,19.18,51.64,38.73,1.25,81,1299.5,0.0,0.0,8.0,0.0,0.0,12.56
1551,23561,116500.0,75000,155.33,30.0,18.0,1.0,66,600.0,0.0,0.0,6.0,0.0,0.0,3.665
1552,23633,284169.6,275000,103.33,70.71,70.71,1.5,142,8450.0,0.0,0.0,0.0,0.0,0.0,10.50952380952381
1553,23634,314592.0,275000,114.4,70.71,70.71,1.5,148,9256.0,0.0,0.0,0.0,0.0,0.0,11.389090909090909
1554,23673,331864.0,700000,47.41,40.0,30.0,1.5,90,6494.5,0.0,0.0,0.0,0.0,0.0,6.25
1555,23685,305640.0,275000,111.14,70.71,70.71,1.5,159,9271.0,0.0,0.0,0.0,0.0,0.0,9.912916666666666
1556,23686,174571.2,275000,63.48,70.71,70.71,1.5,157,8440.0,0.0,0.0,0.0,0.0,0.0,8.02304347826087
1557,23699,191726.065,180000,106.51,35.0,45.0,1.3,134,8721.199,1.0,21.336986301369862,2.0,5509.0,1286.42,14.974
1558,23701,230193.12280000004,190000,121.15,36.0,46.0,1.3,135,10776.325,1.0,19.71081081081081,4.0,12045.0,1241.5,13.635333333333334
1559,23702,220410.5925,192500,114.5,36.0,47.0,1.3,134,9845.025,1.0,20.771117166212534,5.0,8852.0,1277.78,14.256
1560,23703,204921.2373,192000,106.73,35.0,48.0,1.3,132,9152.675,1.0,16.726027397260275,2.0,12629.0,1337.65,14.351333333333335
1561,23704,186144.53819999998,168000,110.8,35.0,38.0,1.3,128,8801.815,1.0,14.88586956521739,2.0,6926.0,1311.81,15.225333333333333
1562,23705,173834.63949999996,168000,103.47,35.0,38.0,1.3,133,8447.155,1.0,18.75409836065574,2.0,6985.0,1244.24,14.552
1563,23706,173958.29799999998,154000,112.96,35.0,38.0,1.3,130,7352.325,1.0,16.141304347826086,3.0,6589.0,1242.88,14.138
1564,23707,172680.12,174000,99.24,36.0,38.0,1.3,128,8188.976,1.0,15.42972972972973,4.0,12410.0,1300.8,14.710666666666667
1565,23708,177661.1166,174000,102.1,36.0,38.0,1.3,129,7901.576,1.0,16.727272727272727,2.0,13871.0,1323.19,14.103333333333333
1566,23709,170371.792,164000,103.89,34.0,38.0,1.3,132,7428.264,1.0,15.016348773841962,2.0,7506.0,1199.56,13.645333333333333
1567,23710,189318.13679999998,174000,108.8,36.0,38.0,1.3,141,8597.095,1.0,23.934065934065934,5.0,6108.0,983.25,11.680666666666667
1568,23711,150370.694,154000,97.64,35.0,38.0,1.3,129,6718.75,1.0,21.130790190735695,8.0,10918.0,1224.04,13.738666666666665
1569,23732,254126.49000000002,377740,67.28,52.78,50.0,1.2,80,5906.3,1.0,1.7439024390243902,5.0,39510.0,407.99,8.25
1570,23733,201435.83999999997,324412,62.09,50.0,45.5,1.2,64,3376.3,1.0,2.512690355329949,4.0,38665.0,175.1,5.88125
1571,23734,191144.31999999998,277750,68.82,45.0,42.89,1.2,80,4644.5,1.0,4.579591836734694,7.0,26405.0,366.15,7.944545454545454
1572,23735,197620.2,277750,71.15,45.0,43.51,1.2,80,4367.5,1.0,5.775,7.0,34086.0,351.88,7.720909090909092
